absolute_humidity_2m:gm3,air_density_2m:kgm3,ceiling_height_agl:m,clear_sky_energy_1h:J,clear_sky_rad:W,cloud_base_agl:m,dew_or_rime:idx,dew_point_2m:K,diffuse_rad:W,diffuse_rad_1h:J,direct_rad:W,direct_rad_1h:J,effective_cloud_cover:p,fresh_snow_12h:cm,fresh_snow_24h:cm,is_day:idx,is_in_shadow:idx,msl_pressure:hPa,precip_type_5min:idx,pressure_100m:hPa,pressure_50m:hPa,prob_rime:p,rain_water:kgm2,relative_humidity_1000hPa:p,sfc_pressure:hPa,sun_azimuth:d,sun_elevation:d,super_cooled_liquid_water:kgm2,t_1000hPa:K,total_cloud_cover:p,visibility:m,wind_speed_10m:ms,wind_speed_u_10m:ms,wind_speed_v_10m:ms,pv_measurement
7.025,1.2405,9266.875,565604.94,157.2,243.075,0.0,278.8,58.55,192022.72,101.225,387210.72,52.95,0.0,0.0,1.0,0.0,1007.1,0.0,994.2,1000.275,0.0,0.0,81.675,1006.35,184.8665,12.03825,0.0,281.475,97.725,37573450.0,3.15,-3.05,-0.925,2245.1
7.1499996,1.237,9182.075,527648.94,130.875,1198.85,0.0,279.075,66.9,225790.58,55.5,282177.03,57.3,0.0,0.0,1.0,0.0,1005.75,0.0,992.975,999.0,0.0,0.0,80.5,1005.075,199.6475,10.61575,0.0,282.25,99.6,33385550.0,3.325,-3.3,-0.325,635.8000000000001
7.0,1.235,9118.55,384401.66,79.75,1818.6001,0.0,278.8,49.025,208625.53,28.025,150352.33,63.050003,0.0,0.0,1.0,0.0,1004.675,0.0,991.94995,997.975,0.0,0.0,77.25,1004.05005,214.07774,7.5885,0.0,282.6,97.3,40403100.0,3.55,-3.4,1.0,491.7
6.775,1.234,7702.95,185629.17,25.575,337.5,0.0,278.35,16.55,118025.02,5.6,60509.8,70.3,0.0,0.0,1.0,0.5,1003.8,0.0,991.0,997.1,0.0,0.0,74.05,1003.1,228.03024,3.1885,0.0,282.8,96.75,43718950.0,3.85,-3.375,1.8,60.06
6.625,1.234,5829.325,32394.0,0.0,334.875,0.0,277.975,0.0,29790.525,0.0,10103.275,74.15,0.0,0.0,0.0,1.0,1002.825,0.0,990.19995,996.19995,0.0,0.0,72.8,1002.25,241.5395,-2.28425,0.0,282.84998,99.475,52473350.0,3.65,-3.175,1.775,0.0
6.575,1.2335,5147.025,0.0,0.0,284.675,0.0,277.82498,0.0,0.0,0.0,0.0,85.85,0.0,0.0,0.0,1.0,1001.85,0.0,989.225,995.25,0.0,0.0,71.2,1001.275,254.78474,-8.50075,0.025,283.1,99.75,52557700.0,3.625,-3.15,1.75,0.0
6.5,1.22975,3671.875,0.0,0.0,261.475,0.0,277.8,0.0,0.0,0.0,0.0,99.825,0.0,0.0,0.0,1.0,1001.15,0.0,988.55,994.55,0.0,0.0,68.975,1000.55,268.059,-15.12275,0.1,283.5,100.0,54615700.0,3.5,-3.05,1.7,0.0
6.6,1.2295,4708.3,0.0,0.0,666.825,0.0,277.975,0.0,0.0,0.0,0.0,99.25,0.0,0.0,0.0,1.0,1000.75,0.0,988.15,994.15,0.0,0.0,69.25,1000.15,281.73502,-21.7935,0.1,283.925,99.95,54388700.0,3.075,-2.925,0.875,0.0
6.8250003,1.2305,4540.325,0.0,0.0,1118.75,0.0,278.4,0.0,0.0,0.0,0.0,99.4,0.0,0.0,0.0,1.0,1000.4,0.0,987.875,993.875,0.0,0.0,72.2,999.9,296.23676,-28.124249,0.075,284.2,100.0,46800024.0,3.05,-3.025,0.35,0.0
6.9,1.2277501,4496.875,0.0,0.0,607.1,0.0,278.6,0.0,0.0,0.0,0.0,98.7,0.0,0.0,0.0,1.0,1000.025,0.0,987.525,993.5,0.0,0.025,71.375,999.5,311.971,-33.66725,0.075,284.55,100.0,43522024.0,3.6999998,-3.275,1.75,0.0
6.9,1.2235,6008.6,0.0,0.0,421.1,0.0,278.6,0.0,0.0,0.0,0.0,84.625,0.0,0.0,0.0,1.0,999.45,0.0,987.0,992.95,0.0,0.0,66.65,998.925,329.18274,-37.91875,0.0,285.2,100.0,54182200.0,4.4,-2.85,3.3000002,0.0
6.9,1.2227501,7066.7,0.0,0.0,523.95,0.0,278.6,0.0,0.0,0.0,0.0,63.075,0.0,0.0,0.0,1.0,999.375,0.0,987.025,992.975,0.0,0.0,63.575,998.975,347.72525,-40.37775,0.0,285.6,99.85,54554850.0,3.925,-1.675,3.6,0.0
6.9,1.2245,7816.7,0.0,0.0,595.375,0.0,278.625,0.0,0.0,0.0,0.0,59.675,0.0,0.0,0.0,1.0,999.8,0.0,987.425,993.4,0.0,0.0,63.45,999.4,96.9105,-40.69125,0.0,285.525,84.375,54742150.0,2.95,-1.05,2.775,0.0
6.9,1.2235,1973.8862,0.0,0.0,333.5,0.0,278.7,0.0,0.0,0.0,0.0,65.225,0.0,0.0,0.0,1.0,998.75,0.0,986.35,992.35,0.0,0.0,64.175,998.35,24.607,-39.30875,0.0,285.8,66.525,54654424.0,2.35,-0.8,2.15,0.0
7.05,1.227,1974.5935,0.0,0.0,334.225,0.0,278.9,0.0,0.0,0.0,0.0,65.325,0.0,0.0,0.0,1.0,999.05,0.0,986.7,992.675,0.0,0.0,67.025,998.675,42.3655,-35.61475,0.0,285.8,65.325,53782150.0,1.6,-1.45,0.6,0.0
7.25,1.2295,2120.9377,0.0,0.0,484.25,0.0,279.3,0.0,0.0,0.0,0.0,52.725,0.0,0.0,0.0,1.0,999.35,0.0,987.025,993.0,0.0,0.0,70.85,999.05,58.622,-30.449501,0.0,285.8,53.55,51828124.0,1.5,-1.475,0.35000002,0.0
7.3,1.231,6455.376,0.0,0.0,585.5,0.5,279.3,0.0,0.0,0.0,0.0,64.524994,0.0,0.0,0.0,1.0,999.75,0.0,987.35,993.35,0.0,0.0,72.075,999.4,73.517746,-24.3305,0.0,285.8,72.3,51181724.0,1.525,-1.425,0.5,0.0
7.3250003,1.2312499,7836.8,0.0,0.0,423.15,1.0,279.4,0.0,0.0,0.0,0.0,63.275,0.0,0.0,0.0,1.0,1000.05,0.0,987.625,993.625,0.0,0.0,72.9,999.65,87.43,-17.727749,0.0,285.65002,77.475,50920400.0,1.6,-1.55,0.45,0.0
7.375,1.2325001,2069.0918,0.0,0.0,431.1,1.0,279.45,0.0,0.0,0.0,0.0,45.175,0.0,0.0,0.0,1.0,1000.225,0.0,987.75,993.75,0.0,0.0,74.875,999.775,100.7905,-11.0485,0.0,285.4,49.025,49377524.0,1.775,-1.7,0.45000002,0.0
7.3500004,1.23225,1118.4596,0.0,0.0,473.2,1.0,279.45,0.0,0.0,0.0,0.0,46.075,0.0,0.0,0.0,1.0,1000.45,0.0,987.9,993.9,0.0,0.0,77.399994,999.95,113.99575,-4.65775,0.0,285.175,51.0,49648100.0,2.05,-1.725,1.05,0.0
7.4,1.2297499,3453.65,8459.025,9.925,492.475,1.0,279.6,6.925,12489.275,2.575,4630.8,50.975,0.0,0.0,0.75,0.75,1000.725,0.0,988.125,994.125,0.0,0.0,77.925,1000.15,127.36925,1.103,0.0,284.95,70.35,50929950.0,2.05,-1.35,1.5,90.86000000000001
7.45,1.2275,7620.125,110454.1,55.575,724.425,0.25,279.75,30.550001,67486.97,31.9,62017.55,55.875,0.0,0.0,1.0,0.0,1001.05,0.0,988.45,994.45,0.0,0.0,76.725,1000.45,141.132,5.9014997,0.0,284.82498,87.65,51425824.0,1.775,-1.05,1.425,313.71999999999997
7.625,1.2245,6689.45,300083.94,109.875,1138.55,0.0,280.05,56.775,157222.62,42.175,133291.8,68.475,0.0,0.0,1.0,0.0,1001.475,0.0,988.825,994.8,0.0,0.0,75.175,1000.825,155.37225,9.4265,0.0,284.9,94.85,52328900.0,1.55,-0.625,1.4,354.64
7.725,1.222,5012.95,468035.94,145.675,1187.8,0.0,280.34998,64.45,218291.16,45.775,158309.58,77.725,0.0,0.0,1.0,0.0,1001.65,0.0,989.025,995.0,0.0,0.0,72.9,1001.0,170.01974,11.41975,0.0,285.05,91.5,53558024.0,1.0,0.325,0.9,717.4200000000001
7.9500003,1.22175,5007.7,544210.2,151.25,1565.575,0.0,280.8,60.825,225556.62,51.725,175470.45,77.9,0.0,0.0,1.0,0.0,1001.725,0.0,989.125,995.07495,0.0,0.0,73.8,1001.1,184.85925,11.71925,0.0,285.125,89.875,52972850.0,0.525,0.425,-0.2,876.6999999999999
8.275,1.2235,7111.225,506633.3,125.200005,1721.85,0.0,281.32498,57.775,213481.78,53.125,188691.28,66.525,0.0,0.0,1.0,0.0,1001.775,0.0,989.15,995.125,0.0,0.0,77.375,1001.15,199.603,10.2994995,0.0,285.0,86.775,50529524.0,0.6,0.025,-0.6,580.3600000000001
8.3,1.2275,6350.95,365447.7,75.025,927.0,0.0,281.25,48.9,192005.62,14.0,120854.75,80.65,0.0,0.0,1.0,0.0,1001.8,0.0,989.125,995.15,0.0,0.0,81.15,1001.175,214.0,7.2785,0.0,284.6,97.35,47144324.0,0.95,0.4,-0.825,312.4
8.05,1.23225,6212.45,172038.3,22.775,1518.3501,0.0,280.8,15.95,116712.85,1.775,28435.176,81.825,0.0,0.0,1.0,0.5,1002.05,0.0,989.45,995.45,0.0,0.0,84.95,1001.55,227.9255,2.8865,0.0,284.025,96.075,45287024.0,1.2,1.15,-0.375,49.72
7.7,1.239,6603.7,28004.25,0.0,2274.225,0.0,280.075,0.0,28698.574,0.0,3205.775,66.950005,0.0,0.0,0.0,1.0,1002.3,0.0,989.725,995.775,0.0,0.0,89.65,1001.85,241.41475,-2.5785,0.0,283.475,84.85,37843024.0,1.475,1.45,0.17500001,0.0
7.225,1.2465,5903.8945,0.0,0.0,1406.65,0.0,279.05,0.0,0.0,0.0,0.0,60.625,0.0,0.0,0.0,1.0,1002.45,0.0,989.925,996.0,0.0,0.0,94.175,1002.1,254.64624,-8.78925,0.0,282.975,71.075,25467024.0,1.4,1.2,0.75,0.0
7.0,1.24875,4218.5,0.0,0.0,703.675,1.0,278.6,0.0,0.0,0.0,0.0,77.15,0.0,0.0,0.0,1.0,1002.95,0.0,990.325,996.4,0.0,0.0,96.65,1002.525,267.91125,-15.408751,0.0,282.375,84.65,17587376.0,1.5,1.1750001,0.9,0.0
7.125,1.24825,403.72498,0.0,0.0,562.35,1.0,278.875,0.0,0.0,0.0,0.0,86.175,0.0,0.0,0.0,1.0,1003.525,0.0,990.85,996.95,0.0,0.0,97.5,1003.05,281.58475,-22.081001,0.0,281.8,89.05,12923525.0,1.7,1.35,1.075,0.0
7.45,1.2455,731.25,0.0,0.0,294.45,1.0,279.6,0.0,0.0,0.0,0.0,94.25,0.0,0.0,0.0,1.0,1003.975,0.0,991.25,997.325,0.0,0.0,97.05,1003.45,296.09225,-28.417252,0.05,281.4,95.025,8073575.0,1.9,1.6,1.05,0.0
7.75,1.2425001,401.65,0.0,0.0,312.525,1.0,280.15,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,1004.4,0.0,991.65,997.75,0.0,0.0,95.675,1003.85,311.84525,-33.96925,0.15,281.3,100.0,8307200.0,1.775,1.525,0.875,0.0
7.9,1.24175,749.75,0.0,0.0,666.45,1.0,280.45,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,1004.625,0.0,991.95,998.0,0.0,0.0,94.775,1004.1,329.09375,-38.23,0.15,281.475,100.0,15614525.0,1.25,0.825,0.925,0.0
7.8500004,1.24275,892.0,0.0,0.0,798.55,1.0,280.325,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,1004.65,0.0,991.975,998.025,0.0,0.0,95.75,1004.1,347.69125,-40.696,0.0,281.575,100.0,26819000.0,1.125,-0.2,1.1,0.0
7.725,1.24375,898.45,0.0,0.0,737.44995,1.0,280.125,0.0,0.0,0.0,0.0,94.975,0.0,0.0,0.0,1.0,1004.525,0.0,991.85,997.9,0.0,0.0,96.325,1004.0,96.94075,-41.0095,0.0,281.6,94.975,31409550.0,1.45,-0.90000004,1.1500001,0.0
6.2,1.258,30.3,0.0,0.0,175.15,1.0,276.75,0.0,0.0,0.0,0.0,39.775,0.0,0.0,0.0,1.0,1003.05,0.0,990.525,996.65,0.0,0.0,94.525,1002.75,24.688,-39.6175,0.0,282.05,42.2,27598324.0,1.7,-1.6500001,0.3,0.0
6.2,1.25775,30.3,0.0,0.0,331.6,1.0,276.75,0.0,0.0,0.0,0.0,43.6,0.0,0.0,0.0,1.0,1002.6,0.0,990.05,996.2,0.0,0.0,93.35,1002.3,42.48875,-35.913498,0.0,282.0,43.6,29590100.0,1.9,-1.9,0.35000002,0.0
6.3,1.2555001,30.3,0.0,0.0,417.9,1.0,277.05,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,1.0,1001.925,0.0,989.425,995.525,0.0,0.0,91.075,1001.7,58.76825,-30.738499,0.0,282.1,41.0,34435800.0,2.35,-2.25,0.65,0.0
6.6,1.2509999,6714.451,0.0,0.0,511.47498,1.0,277.725,0.0,0.0,0.0,0.0,45.3,0.0,0.0,0.0,1.0,1001.2,0.0,988.7,994.8,0.0,0.0,87.850006,1000.9,73.673004,-24.61225,0.0,282.275,55.9,40080876.0,2.55,-2.375,0.92499995,0.0
6.8250003,1.2455001,7947.65,0.0,0.0,414.45,1.0,278.25,0.0,0.0,0.0,0.0,64.7,0.0,0.0,0.0,1.0,1000.4,0.0,987.85,993.925,0.0,0.0,84.325,1000.0,87.58475,-18.0065,0.0,282.3,95.65,43200750.0,2.725,-2.6,0.75,0.0
6.775,1.24275,7253.6,0.0,0.0,451.575,1.0,278.125,0.0,0.0,0.0,0.0,61.65,0.0,0.0,0.0,1.0,999.55,0.0,987.025,993.075,0.0,0.0,81.6,999.15,100.93825,-11.328751,0.0,282.3,100.0,45535500.0,3.05,-2.85,1.075,0.0
6.625,1.23675,6382.175,0.0,0.0,391.05,0.5,277.925,0.0,0.0,0.0,0.0,71.7,0.0,0.0,0.0,1.0,999.1,0.0,986.475,992.55,0.0,0.0,77.675,998.55,114.13125,-4.943,0.0,282.3,98.95,49104950.0,3.625,-2.95,2.1,0.0
6.35,1.23325,4815.65,6366.225,8.25,611.825,0.0,277.35,6.7,12083.074,0.0,0.0,93.15,0.0,0.0,0.75,1.0,998.9,0.0,986.3,992.3,0.0,0.0,71.975,998.375,127.48675,0.81025004,0.0,282.5,99.225,52912476.0,3.825,-2.675,2.7,3.3000000000000003
6.125,1.23,3614.3,100022.9,51.675003,855.15,0.0,276.84998,30.075,66268.73,3.775,6767.825,98.85,0.0,0.0,1.0,0.0,998.825,0.0,986.175,992.15,0.0,0.0,65.525,998.25,141.22575,5.60025,0.0,283.0,99.9,55615950.0,3.35,-2.15,2.575,75.02
6.1,1.22525,3959.425,283181.94,104.6,438.5,0.0,276.85,59.775,161766.92,7.3,19870.125,97.7,0.0,0.0,1.0,0.0,998.6,0.0,986.0,992.0,0.0,0.0,60.45,998.0,155.4355,9.11775,0.0,283.725,99.8,58034224.0,2.8,-1.6,2.3,114.39999999999998
6.275,1.22225,4556.3496,448010.8,139.925,402.775,0.0,277.275,78.65,249143.02,14.200001,38627.85,97.8,0.0,0.0,1.0,0.0,998.625,0.0,986.05,992.025,0.0,0.0,59.4,998.0,170.04726,11.10575,0.0,284.25,99.9,59047250.0,2.9,-1.125,2.7,167.86
6.425,1.221,5318.8,523231.8,145.45,292.575,0.0,277.625,74.575,275782.94,7.3,38659.1,83.95,0.0,0.0,1.0,0.0,998.75,0.0,986.15,992.1,0.0,0.0,59.925,998.1,184.8485,11.404,0.0,284.525,88.55,58749924.0,3.75,-0.7,3.65,1994.5199999999998
6.55,1.2195001,846.9806,486075.97,119.725,256.8,0.0,277.9,56.675003,236264.48,38.35,82202.95,57.05,0.0,0.0,1.0,0.0,998.85,0.0,986.2,992.2,0.0,0.0,60.75,998.2,199.55525,9.988,0.0,284.725,57.05,59027000.0,4.15,-0.55,4.15,2034.34
6.6,1.2195001,481.1,347054.94,70.475,230.9,0.0,278.1,38.45,171232.33,26.775,117304.48,57.725002,0.0,0.0,1.0,0.0,999.025,0.0,986.4,992.35,0.0,0.0,61.45,998.35,213.91975,6.9735003,0.0,284.9,57.725002,58156950.0,4.3500004,-0.55,4.3250003,978.78
6.575,1.2214999,4658.495,159108.3,20.175001,329.325,0.0,278.0,11.8,90431.48,2.95,53549.2,50.2,0.0,0.0,1.0,0.75,999.35,0.0,986.75,992.75,0.0,0.0,62.275,998.75,227.8195,2.5895,0.0,284.82498,60.925003,57253524.0,4.025,-0.4,4.025,45.099999999999994
6.525,1.2245,5709.2,23793.15,0.0,360.125,0.0,277.84998,0.0,21242.35,0.0,5314.1,68.05,0.0,0.0,0.0,1.0,999.65,0.0,987.15,993.15,0.0,0.0,63.4,999.15,241.28824,-2.86725,0.0,284.65,97.825,56492724.0,3.3000002,-0.475,3.275,0.0
6.575,1.2305,5814.6504,0.0,0.0,1027.875,0.0,277.84998,0.0,0.0,0.0,0.0,69.75,0.0,0.0,0.0,1.0,1000.125,0.0,987.65,993.65,0.0,0.0,65.425,999.675,254.50574,-9.07275,0.0,284.4,99.125,55334100.0,2.475,-0.725,2.35,0.0
6.5,1.235,5751.2,0.0,0.0,1474.5,0.0,277.7,0.0,0.0,0.0,0.0,75.025,0.0,0.0,0.0,1.0,1000.7,0.0,988.275,994.275,0.0,0.0,66.875,1000.325,267.762,-15.689,0.0,284.2,98.899994,55183824.0,2.1,-1.15,1.75,0.0
6.575,1.23575,5826.75,0.0,0.0,417.975,0.0,277.8,0.0,0.0,0.0,0.0,84.975,0.0,0.0,0.0,1.0,1001.175,0.0,988.65,994.675,0.0,0.0,68.85,1000.725,281.4325,-22.3635,0.0,284.05,100.0,54892450.0,1.975,-1.3499999,1.425,0.0
6.725,1.2344999,5075.25,0.0,0.0,994.55005,0.0,278.15,0.0,0.0,0.0,0.0,99.175,0.0,0.0,0.0,1.0,1001.3,0.0,988.7,994.75,0.0,0.0,70.9,1000.8,295.9455,-28.705,0.0,284.0,100.0,49697524.0,1.75,-1.45,1.0,0.0
6.925,1.2344999,4289.275,0.0,0.0,2470.575,0.0,278.575,0.0,0.0,0.0,0.0,99.575,0.0,0.0,0.0,1.0,1001.3,0.0,988.7,994.725,0.0,0.0,73.9,1000.775,311.71674,-34.26575,0.0,284.05,99.975,30101200.0,1.6500001,-1.6,0.5,0.0
7.125,1.23525,3689.45,0.0,0.0,3152.45,0.0,279.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,1001.3,0.0,988.8,994.8,0.0,0.0,77.100006,1000.875,329.001,-38.53675,0.0,284.1,100.0,9582550.0,1.9499999,-1.775,0.75,0.0
7.4,1.234,2981.45,0.0,0.0,2624.8,0.0,279.55,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,1001.25,0.0,988.75,994.75,0.0,0.0,78.9,1000.8,347.65274,-41.01,0.0,284.0,100.0,7736400.0,2.2,-1.8,1.25,0.0
7.625,1.23375,2466.95,0.0,0.0,1888.0,0.0,279.95,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,1001.125,0.0,988.525,994.55,0.0,0.025,81.8,1000.6,96.9665,-41.32425,0.075,283.7,100.0,8511425.0,2.3,-1.9,1.275,0.0
7.6,1.229,2698.375,0.0,0.0,2244.35,0.0,279.95,0.0,0.0,0.0,0.0,99.4,0.0,0.0,0.0,1.0,1000.55,0.0,988.025,994.025,0.0,0.0,76.8,1000.025,24.76425,-39.923,0.0,284.375,99.925,49617276.0,2.95,-1.55,2.45,0.0
7.6,1.22825,3266.05,0.0,0.0,1572.2749,0.0,279.95,0.0,0.0,0.0,0.0,99.4,0.0,0.0,0.0,1.0,1000.375,0.0,987.85,993.825,0.0,0.0,77.025,999.85,42.6075,-36.2095,0.0,284.4,99.9,50102276.0,2.625,-1.775,1.9,0.0
7.525,1.228,3431.35,0.0,0.0,780.05005,0.0,279.84998,0.0,0.0,0.0,0.0,99.75,0.0,0.0,0.0,1.0,1000.25,0.0,987.725,993.7,0.0,0.0,76.45,999.75,58.91075,-31.025,0.0,284.6,100.0,41428176.0,2.45,-1.975,1.45,0.0
7.5,1.2275,3306.05,0.0,0.0,1081.95,0.0,279.8,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,1000.125,0.0,987.55,993.55,0.0,0.05,75.7,999.55,73.824005,-24.89175,0.0,284.8,100.0,17989324.0,2.55,-2.125,1.35,0.0
7.55,1.22575,3156.2,0.0,0.0,1136.8,0.0,279.925,0.0,0.0,0.0,0.0,99.7,0.0,0.0,0.0,1.0,1000.0,0.0,987.475,993.4,0.0,0.05,75.0,999.42505,87.735,-18.283,0.0,284.95,100.0,20273724.0,3.05,-2.25,2.0500002,0.0
7.55,1.22575,4853.625,0.0,0.0,741.2,0.0,279.9,0.0,0.0,0.0,0.0,93.35,0.0,0.0,0.0,1.0,1000.1,0.0,987.6,993.575,0.0,0.0,73.575,999.575,101.0815,-11.6067505,0.0,285.075,98.95,45874176.0,3.4,-2.15,2.7,0.0
7.4,1.226,5826.675,0.0,0.0,553.9,0.0,279.65,0.0,0.0,0.0,0.0,90.325,0.0,0.0,0.0,1.0,1000.4,0.0,987.925,993.9,0.0,0.0,72.4,999.925,114.26175,-5.2255,0.0,285.125,97.775,51836400.0,3.025,-1.95,2.3,0.0
7.3,1.22525,2750.2,4733.75,6.7749996,622.7,0.0,279.4,4.475,8052.1504,0.0,0.0,98.9,0.0,0.0,0.5,1.0,1000.9,0.0,988.325,994.3,0.0,0.0,71.350006,1000.325,127.5995,0.52,0.0,285.2,99.75,52692524.0,2.6,-1.9499999,1.675,12.979999999999999
7.3500004,1.2242501,2357.05,90375.125,47.9,508.3,0.0,279.55,25.599998,54113.523,8.975,16162.75,99.55,0.0,0.0,1.0,0.0,1001.25,0.0,988.7,994.675,0.0,0.0,71.225,1000.7,141.315,5.3015003,0.0,285.15002,100.0,53209900.0,3.125,-2.275,2.125,109.78
7.5,1.22225,2626.025,266820.6,99.5,526.925,0.0,279.84998,47.55,131616.75,5.0,25163.95,98.675,0.0,0.0,1.0,0.0,1001.42505,0.0,988.775,994.775,0.0,0.0,70.85,1000.775,155.495,8.812,0.0,285.1,100.0,53814700.0,3.65,-2.375,2.8,197.12
7.45,1.22075,2509.75,428426.56,134.275,514.65,0.0,279.825,70.9,213117.5,8.8,24869.6,97.75,0.0,0.0,1.0,0.0,1001.55,0.0,988.95,994.92505,0.0,0.0,69.175,1000.9,170.0715,10.79575,0.0,285.1,99.9,52423076.0,4.075,-2.35,3.3,377.96
7.275,1.2205,2367.65,502683.38,139.725,522.6,0.0,279.425,48.15,214258.0,3.15,21539.0,100.0,0.0,0.0,1.0,0.0,1001.7,0.0,989.125,995.07495,0.0,0.0,67.125,1001.07495,184.83499,11.09325,0.1,285.025,100.0,52670476.0,4.125,-2.125,3.55,385.44
7.075,1.222,3325.5,465990.06,114.35,806.05,0.0,279.025,34.7,149168.03,0.47500002,6484.05,100.0,0.0,0.0,1.0,0.0,1001.725,0.0,989.125,995.1,0.0,0.0,66.6,1001.1,199.5055,9.6805,0.025,284.8,100.0,51284776.0,3.775,-2.075,3.2,157.73999999999998
6.9,1.223,3223.55,329235.8,66.125,1319.25,0.0,278.7,28.95,114539.55,1.9,4222.45,100.0,0.0,0.0,1.0,0.0,1001.55,0.0,988.975,994.95,0.0,0.0,65.95,1000.95,213.83801,6.6730003,0.0,284.675,100.0,47349550.0,3.6,-2.4,2.675,118.14
6.55,1.2245,3057.325,146822.0,17.7,1737.85,0.0,277.9,7.35,65307.7,0.175,3704.975,100.0,0.0,0.0,1.0,0.75,1001.45,0.0,988.85,994.85,0.0,0.0,63.55,1000.85,227.71124,2.2975,0.05,284.275,100.0,57131150.0,3.775,-2.5,2.8,36.52
6.1499996,1.2275,2973.4,19740.25,0.0,1708.3251,0.0,276.95,0.0,13240.301,0.0,295.95,100.0,0.0,0.0,0.0,1.0,1001.3,0.0,988.75,994.75,0.0,0.0,61.85,1000.775,241.161,-3.1515,0.0,283.7,100.0,54064124.0,3.8,-2.45,2.875,0.0
6.175,1.23,2824.55,0.0,0.0,981.75,0.0,277.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,1001.3,0.0,988.7,994.7,0.0,0.0,64.55,1000.725,254.36374,-9.35075,0.025,283.3,100.0,51266324.0,3.575,-2.375,2.65,0.0
6.4,1.23,2870.85,0.0,0.0,1200.55,0.0,277.475,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,1001.15,0.0,988.525,994.525,0.0,0.0,67.5,1000.55,267.611,-15.965,0.1,283.1,100.0,50798976.0,3.4,-2.5,2.275,0.0
6.5,1.2314999,3462.575,0.0,0.0,1770.05,0.0,277.65,0.0,0.0,0.0,0.0,99.55,0.0,0.0,0.0,1.0,1000.925,0.0,988.35,994.35,0.0,0.0,70.575,1000.4,281.2785,-22.640251,0.1,282.75,100.0,47359100.0,3.55,-2.9,2.0249999,0.0
6.9,1.2335,4496.0996,0.0,0.0,1307.9,0.0,278.5,0.0,0.0,0.0,0.0,98.375,0.0,0.0,0.0,1.0,1000.65,0.75,988.05,994.05,0.0,0.0,77.775,1000.125,295.7965,-28.98775,0.05,282.525,100.0,49250700.0,3.85,-3.575,1.325,0.0
7.425,1.235,5009.55,0.0,0.0,746.05,0.0,279.6,0.0,0.0,0.0,0.0,97.15,0.0,0.0,0.0,1.0,1000.325,0.25,987.7,993.725,0.0,0.0,84.825,999.775,311.585,-34.5575,0.025,282.7,99.9,44458776.0,3.85,-3.75,0.55,0.0
7.55,1.2344999,3571.2998,0.0,0.0,681.0,0.0,279.8,0.0,0.0,0.0,0.0,93.3,0.0,0.0,0.0,1.0,1000.1,0.0,987.475,993.475,0.0,0.0,84.9,999.55,328.905,-38.839,0.0,283.1,99.649994,43334650.0,3.725,-3.425,1.35,0.0
7.45,1.23325,848.675,0.0,0.0,1494.45,0.0,279.625,0.0,0.0,0.0,0.0,83.5,0.0,0.0,0.0,1.0,999.9,0.0,987.35,993.35,0.0,0.0,81.375,999.4,347.6105,-41.319252,0.0,283.675,92.95,45507850.0,4.025,-3.2,2.45,0.0
7.375,1.2344999,3409.5752,0.0,0.0,2085.4,0.0,279.5,0.0,0.0,0.0,0.0,63.975,0.0,0.0,0.0,1.0,999.65,0.0,987.2,993.225,0.0,0.0,80.25,999.25,96.9885,-41.635,0.0,284.15002,76.825,46690150.0,3.95,-3.375,2.1,0.0
7.0,1.2362499,3728.4248,0.0,0.0,986.625,0.0,278.7,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,1002.65,0.0,989.975,996.025,0.0,0.0,78.4,1002.075,24.83625,-40.22525,0.1,282.55,100.0,34617876.0,3.7,-3.2,1.9,0.0
6.95,1.2355,3574.675,0.0,0.0,951.05,0.0,278.625,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,1002.375,0.0,989.75,995.775,0.0,0.0,77.05,1001.85,42.7215,-36.50275,0.2,282.8,100.0,42529476.0,3.125,-2.725,1.55,0.0
6.875,1.2344999,3288.75,0.0,0.0,801.95,0.0,278.5,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,1002.15,0.0,989.55,995.55,0.0,0.0,75.45,1001.65,59.04775,-31.30875,0.25,283.05,100.0,48276476.0,3.05,-2.6,1.65,0.0
6.75,1.23325,3936.025,0.0,0.0,783.425,0.0,278.25,0.0,0.0,0.0,0.0,95.575,0.0,0.0,0.0,1.0,1001.8,0.0,989.2,995.225,0.0,0.0,72.5,1001.25,73.97025,-25.169,0.1,283.25,99.975,52296800.0,3.525,-2.6,2.375,0.0
