absolute_humidity_2m:gm3,air_density_2m:kgm3,ceiling_height_agl:m,clear_sky_energy_1h:J,clear_sky_rad:W,cloud_base_agl:m,dew_or_rime:idx,dew_point_2m:K,diffuse_rad:W,diffuse_rad_1h:J,direct_rad:W,direct_rad_1h:J,effective_cloud_cover:p,elevation:m,fresh_snow_12h:cm,fresh_snow_1h:cm,fresh_snow_24h:cm,fresh_snow_3h:cm,fresh_snow_6h:cm,is_day:idx,is_in_shadow:idx,msl_pressure:hPa,precip_5min:mm,precip_type_5min:idx,pressure_100m:hPa,pressure_50m:hPa,prob_rime:p,rain_water:kgm2,relative_humidity_1000hPa:p,sfc_pressure:hPa,snow_density:kgm3,snow_depth:cm,snow_drift:idx,snow_melt_10min:mm,snow_water:kgm2,sun_azimuth:d,sun_elevation:d,super_cooled_liquid_water:kgm2,t_1000hPa:K,total_cloud_cover:p,visibility:m,wind_speed_10m:ms,wind_speed_u_10m:ms,wind_speed_v_10m:ms,wind_speed_w_1000hPa:ms,pv_measurement
6.525,1.239,338.225,0.0,0.0,338.225,0.0,277.65,0.0,0.0,0.0,0.0,99.05,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1002.8,0.0,0.0,987.6,993.65,0.0,0.125,82.375,999.7,250.0,1.675,0.0,0.0925,0.3,276.65173,-28.055,0.1,282.3,99.5,4571.0,3.925,3.65,1.4,0.0,0.0
6.375,1.24175,394.175,0.0,0.0,394.175,0.0,277.325,0.0,0.0,0.0,0.0,100.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1003.05,0.0,0.0,987.8,993.85,0.0,0.25,82.85,999.925,250.0,1.35,0.0,0.08,0.52500004,291.117,-34.5625,0.2,282.1,100.0,1210.925,3.5,2.825,2.0,0.0,0.0
6.3,1.24225,450.75,0.0,0.0,450.75,0.0,277.15002,0.0,0.0,0.0,0.0,100.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1003.5,0.0,0.0,988.2,994.25,0.0,0.2,82.15,1000.35,250.0,0.95,0.0,0.08,0.1,307.10852,-40.4185,0.25,281.875,100.0,2110.55,3.375,2.825,1.825,0.0,0.0
6.25,1.24325,541.4,0.0,0.0,541.4,0.0,277.05,0.0,0.0,0.0,0.0,100.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1004.15,0.0,0.0,988.85,994.95,0.0,0.075,80.8,1001.05,250.0,0.625,0.0,0.08,0.025,325.05624,-45.06725,0.3,281.75,100.0,15615.949,3.25,3.05,1.15,0.0,0.0
6.1749997,1.2444999,687.25,0.0,0.0,687.25,0.0,276.875,0.0,0.0,0.0,0.0,100.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1004.825,0.0,0.0,989.5,995.6,0.0,0.0,79.4,1001.7,250.0,0.32500002,0.0,0.08,0.0,344.92575,-47.9015,0.25,281.45,100.0,35103.176,3.325,3.225,0.825,0.0,0.0
6.1,1.2465,833.35,0.0,0.0,833.35,0.0,276.65002,0.0,0.0,0.0,0.0,100.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1005.45,0.0,0.0,990.125,996.2,0.0,0.0,78.95,1002.325,250.0,0.025,0.0,0.02,0.0,95.849,-48.44125,0.3,281.225,100.0,28179.775,3.2,2.95,1.2,0.0,0.0
3.525,1.2785,938.15,0.0,0.0,938.15,0.0,268.9,0.0,0.0,0.0,0.0,100.0,24.0,8.025,0.9,9.025,2.95,6.7,0.0,1.0,1010.925,0.025,0.5,995.175,1001.425,0.0,0.0,59.05,1007.675,250.0,0.3,0.0,0.0,0.375,126.16225,-8.01925,0.05,274.7,100.0,46235.625,4.35,-1.3249999,4.125,0.0,0.0
3.5,1.2745,690.2,0.0,0.0,690.2,0.0,268.8,0.0,0.0,0.0,0.0,100.0,24.0,8.225,0.2,9.225,2.025,5.675,0.0,1.0,1009.2,0.0,0.0,993.5,999.7,0.0,0.0,59.05,1005.95,250.0,0.3,0.0,0.01,0.95000005,139.19101,-3.0865,0.1,274.9,100.0,27456.15,4.7,-1.4,4.5,0.0,0.0
3.7,1.272,550.55,5398.175,6.0,550.55,0.0,269.5,1.2249999,2193.6,0.0,0.0,100.0,24.0,8.225,0.0,9.225,1.1,4.375,0.75,1.0,1007.6,0.075,1.5,991.9,998.1,0.0,0.0,63.975,1004.3,250.0,0.55,0.0,0.012499999,1.9499999,152.54324,0.679,0.2,274.85,100.0,10601.15,4.7,-1.05,4.6,0.0,0.0
3.975,1.2705,569.75,54234.7,23.475,569.75,0.0,270.475,4.675,10613.675,0.0,0.0,100.0,24.0,8.225,0.0,9.225,0.2,3.15,1.0,0.75,1005.85,0.025,0.25,990.17505,996.375,0.0,0.025,71.4,1002.6,250.0,1.05,0.0,0.01,2.05,166.21375,3.0422502,0.15,274.725,100.0,5208.0,4.6499996,-0.6,4.6,0.0,0.0
4.1749997,1.267,587.35,102046.27,30.875,587.35,0.0,271.125,5.9,19033.6,0.0,0.0,100.0,24.0,8.225,0.0,9.225,0.0,2.025,1.0,0.0,1004.15,0.0,0.0,988.55,994.7,0.0,0.1,72.825,1000.9,250.0,1.45,0.0,0.015,1.65,180.07925,3.8435,0.125,275.5,100.0,1251.175,4.575,-0.45,4.575,0.0,0.0
4.275,1.2625,574.425,101738.7,23.3,574.425,0.0,271.575,3.525,16985.0,0.0,0.0,100.0,24.0,7.95,0.0,9.225,0.0,1.1,1.0,0.5,1003.375,0.0,0.0,987.825,994.0,0.0,0.1,71.600006,1000.175,250.0,1.55,0.0,0.0275,1.0,193.9435,3.024,0.125,276.625,100.0,1283.8,4.4,0.0,4.4,0.0,0.0
4.525,1.261,521.225,53497.05,5.8250003,521.225,0.0,272.325,1.175,8502.9,0.0,0.0,100.0,24.0,6.8999996,0.0,9.225,0.0,0.2,0.75,1.0,1003.5,0.0,0.0,988.025,994.2,0.0,0.1,74.5,1000.35,250.0,1.575,0.0,0.0375,0.6,207.6105,0.6435,0.15,277.175,100.0,1657.9,4.1,0.55,4.075,0.0,0.0
4.7,1.2585,467.5,5144.725,0.0,467.5,0.0,272.9,0.0,2131.45,0.0,0.0,99.6,24.0,5.675,0.0,9.225,0.0,0.0,0.0,1.0,1003.725,0.0,0.0,988.325,994.45,0.0,0.1,74.625,1000.6,250.0,1.45,0.0,0.04,0.4,220.959,-3.1365001,0.15,278.175,100.0,2423.475,3.725,1.3,3.5,0.0,0.0
5.025,1.2565,419.875,0.0,0.0,419.875,0.0,273.8,0.0,0.0,0.0,0.0,96.825,24.0,4.375,0.0,9.225,0.0,0.0,0.0,1.0,1004.2,0.0,0.0,988.85,994.95,0.0,0.0,77.4,1001.15,250.0,1.25,0.0,0.05,0.2,233.985,-8.080999,0.1,279.0,99.825,6037.5,3.65,1.3499999,3.425,0.0,0.0
5.225,1.25625,375.5,0.0,0.0,375.5,0.0,274.4,0.0,0.0,0.0,0.0,92.825,24.0,3.15,0.0,9.175,0.0,0.0,0.0,1.0,1004.75,0.0,0.0,989.4,995.525,0.0,0.0,79.05,1001.675,250.0,1.1,0.0,0.0475,0.1,246.81525,-13.914,0.15,279.475,97.375,13252.225,2.9,1.125,2.65,0.0,0.0
5.375,1.25775,332.525,0.0,0.0,332.525,0.0,274.75,0.0,0.0,0.0,0.0,99.45,24.0,2.025,0.0,8.549999,0.0,0.0,0.0,1.0,1005.45,0.0,0.0,990.125,996.275,0.0,0.0,80.95,1002.425,250.0,0.95,0.0,0.045,0.0,259.697,-20.3365,0.2,279.9,99.525,26101.625,2.4,0.8,2.2,0.0,0.0
5.5,1.25675,317.825,0.0,0.0,317.825,0.0,275.1,0.0,0.0,0.0,0.0,89.15,24.0,1.1,0.0,8.225,0.0,0.0,0.0,1.0,1005.975,0.0,0.0,990.7,996.8,0.0,0.0,80.775,1002.975,250.0,0.75,0.0,0.052500002,0.0,272.9905,-27.0285,0.125,280.075,89.15,45737.17,3.45,1.55,3.1,0.0,0.0
5.55,1.2555001,348.475,0.0,0.0,348.475,0.0,275.225,0.0,0.0,0.0,0.0,85.375,24.0,0.2,0.0,8.225,0.0,0.0,0.0,1.0,1006.42505,0.0,0.0,991.1,997.25,0.0,0.0,78.15,1003.375,250.0,0.57500005,0.0,0.06,0.0,287.1625,-33.6285,0.075,280.05,86.075,52345.9,4.45,2.3000002,3.8,0.0,0.0
5.6,1.2555001,378.475,0.0,0.0,378.475,0.0,275.34998,0.0,0.0,0.0,0.0,62.8,24.0,0.0,0.0,8.225,0.0,0.0,0.0,1.0,1006.65,0.0,0.0,991.425,997.55,0.0,0.0,78.2,1003.65,250.0,0.35,0.0,0.06,0.0,302.75824,-39.704998,0.0,280.125,69.2,52357.75,4.725,2.9,3.725,0.0,0.0
5.55,1.2585,422.925,0.0,0.0,422.925,0.0,275.225,0.0,0.0,0.0,0.0,48.925,24.0,0.0,0.0,8.225,0.0,0.0,0.0,1.0,1007.075,0.0,0.0,991.85,997.95,0.0,0.0,79.975,1004.1,250.0,0.1,0.0,0.04,0.0,320.2775,-44.7235,0.0,280.1,65.75,51065.7,4.175,2.525,3.325,0.0,0.0
5.05,1.281,70.4,0.0,0.0,70.4,1.0,273.75,0.0,0.0,0.0,0.0,100.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1012.95,0.0,0.0,997.1,1003.4,11.5,0.0,97.4,1009.675,250.0,0.05,0.0,0.0,2.75,34.598747,-38.7215,0.22500001,273.6,100.0,3447.15,0.75,-0.4,0.625,0.0,0.0
5.0,1.2815,76.7,0.0,0.0,76.7,1.0,273.575,0.0,0.0,0.0,0.0,100.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1013.125,0.0,0.0,997.25,1003.55,8.6,0.0,97.425,1009.8,250.0,0.85,0.0,0.0,2.2,51.68975,-34.13775,0.2,273.625,100.0,3756.65,0.85,-0.35,0.75,0.0,0.0
4.975,1.282,82.5,0.0,0.0,82.5,1.0,273.5,0.0,0.0,0.0,0.0,100.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1013.45,0.0,0.0,997.65,1003.85,4.125,0.0,97.15,1010.15,250.0,1.725,0.0,0.0,1.55,67.2415,-28.36375,0.2,273.625,100.0,4716.275,0.95,-0.75,0.6,0.0,0.0
4.9,1.2825,87.2,0.0,0.0,87.2,0.5,273.425,0.0,0.0,0.0,0.0,100.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1013.85,0.0,0.0,998.05,1004.25,0.575,0.0,96.825,1010.55,250.0,2.35,0.0,0.0,1.275,81.57075,-21.90675,0.3,273.625,100.0,6136.2,1.1,-1.05,0.4,0.0,0.0
4.9,1.28375,91.725,0.0,0.0,91.725,0.0,273.3,0.0,0.0,0.0,0.0,100.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1014.475,0.0,0.0,998.6,1004.825,0.0,0.0,96.8,1011.125,250.0,2.75,0.0,0.0,1.2,95.1165,-15.205,0.4,273.5,100.0,7020.6,1.425,-1.4,0.050000004,0.0,0.0
4.9,1.285,96.05,0.0,0.0,96.05,0.0,273.35,0.0,0.0,0.0,0.0,100.0,24.0,0.125,0.125,0.125,0.125,0.125,0.0,1.0,1015.3,0.1075,1.5,999.35,1005.625,0.0,0.0,96.8,1011.925,250.0,2.425,0.0,0.0,1.25,108.30725,-8.63875,0.3,273.5,100.0,6977.275,1.725,-1.7,-0.25,0.0,0.0
4.975,1.28525,100.3,0.0,0.0,100.3,0.0,273.475,0.0,0.0,0.0,0.0,100.0,24.0,0.5,0.35,0.5,0.5,0.5,0.0,1.0,1016.0,0.0525,0.75,1000.1,1006.4,0.0,0.0,96.425,1012.7,250.0,1.65,0.0,0.0,1.4,121.50575,-2.5555,0.22500001,273.6,100.0,6904.3,1.45,-1.45,-0.05,0.0,0.0
4.9,1.28675,104.25,26299.85,21.425,104.25,0.0,273.4,3.9,6974.25,0.0,0.0,100.0,24.0,0.5,0.0,0.5,0.5,0.5,1.0,1.0,1016.9,0.0,0.0,1001.0,1007.275,0.0,0.0,97.15,1013.6,250.0,2.15,0.0,0.0,1.5,134.985,2.71275,0.2,273.475,100.0,6001.25,1.45,-1.45,-0.25,0.0,0.0
4.9,1.288,102.45,160285.88,69.4,102.45,0.0,273.4,12.45,29394.9,0.0,0.0,100.0,24.0,0.5,0.0,0.5,0.35,0.5,1.0,0.0,1017.7,0.0,0.0,1001.75,1008.025,0.0,0.0,97.775,1014.35,250.0,2.675,0.0,0.0,1.4,148.897,6.8485003,0.1,273.25,100.0,6216.625,1.85,-1.75,-0.55,0.0,0.0
4.9,1.288,91.375,334728.94,113.675,91.375,0.0,273.45,19.1,56789.977,0.0,0.0,100.0,24.0,0.5,0.0,0.5,0.0,0.5,1.0,0.0,1018.475,0.0,0.0,1002.5,1008.8,0.0,0.0,96.75,1015.1,250.0,3.2,0.0,0.0025,0.975,163.24925,9.57,0.15,273.1,100.0,7438.4,2.0,-1.9,-0.75,0.0,0.0
4.9,1.28825,80.7,453788.25,133.475,80.7,0.0,273.425,25.15,79650.0,0.0,0.0,100.0,24.0,0.5,0.0,0.5,0.0,0.5,1.0,0.0,1019.15,0.0,0.0,1003.15,1009.45,0.0,0.0,96.175,1015.75,250.0,3.6,0.0,0.01,0.475,177.89551,10.66875,0.375,272.95,100.0,9638.3,1.85,-1.75,-0.6,0.0,0.0
4.875,1.28975,79.9,469741.56,122.325,79.9,0.0,273.25,18.825,79154.1,0.0,0.0,100.0,24.0,0.5,0.0,0.5,0.0,0.35,1.0,0.0,1019.775,0.0,0.0,1003.725,1010.025,0.0,0.0,96.8,1016.35,250.0,4.25,0.0,0.0025,0.6,192.582,10.056,0.5,272.725,100.0,9150.525,1.625,-1.525,-0.6,0.0,0.0
4.8,1.292,83.675,377546.56,83.675,83.675,0.0,273.1,14.1,59276.098,0.0,0.0,100.0,24.0,0.5,0.0,0.5,0.0,0.0,1.0,0.0,1020.575,0.0,0.0,1004.575,1010.875,0.0,0.0,97.35,1017.2,250.0,5.25,0.0,0.0,0.9,207.03925,7.78225,0.55,272.55,100.0,6407.05,1.275,-1.2,-0.32500002,0.0,0.0
4.9,1.292,85.2,210755.69,33.925,85.2,0.0,273.3,6.45,36984.773,0.0,0.0,100.0,24.0,0.5,0.0,0.5,0.0,0.0,1.0,0.5,1021.15,0.0,0.0,1005.175,1011.5,0.0,0.0,98.0,1017.825,250.0,5.75,0.0,0.0,0.65,221.0835,4.0245,0.6,272.875,100.0,6582.95,0.675,-0.625,0.22500001,0.0,0.0
4.975,1.292,92.8,53810.0,1.975,92.8,0.0,273.55,0.625,12729.65,0.0,0.0,100.0,24.0,0.5,0.0,0.5,0.0,0.0,0.25,1.0,1021.525,0.0,0.0,1005.625,1011.925,0.0,0.0,98.0,1018.275,250.0,6.1499996,0.0,0.0,0.32500002,234.6765,-0.95125,0.6,273.425,100.0,4907.35,0.7,-0.32500002,0.55,0.0,0.0
5.1,1.29,110.125,555.55,0.0,110.125,0.0,273.9,0.0,1147.475,0.0,0.0,100.0,24.0,0.5,0.0,0.5,0.0,0.0,0.0,1.0,1021.75,0.0,0.0,1005.925,1012.225,0.0,0.075,96.3,1018.55,250.0,6.3,0.0,0.0075,0.175,247.93225,-6.8345,0.45000002,274.2,100.0,1742.85,0.85,-0.075,0.85,0.0,0.0
5.2,1.2885001,127.15,0.0,0.0,127.15,0.25,274.2,0.0,0.0,0.0,0.0,100.0,24.0,0.5,0.0,0.5,0.0,0.0,0.0,1.0,1021.8,0.0,0.0,1006.05,1012.325,0.0,0.1,93.9,1018.65,250.0,6.3,0.0,0.02,0.22500001,261.09174,-13.29725,0.2,275.0,100.0,1573.225,0.95,0.15,0.95,0.0,0.0
5.2,1.28775,131.35,0.0,0.0,131.35,1.0,274.3,0.0,0.0,0.0,0.0,100.0,24.0,0.35,0.0,0.5,0.0,0.0,0.0,1.0,1021.775,0.0,0.0,1006.05,1012.35,2.15,0.05,91.275,1018.65,250.0,6.3,0.0,0.02,0.075,274.4945,-19.9975,0.25,275.775,100.0,2542.275,0.975,0.15,0.95,0.0,0.0
5.275,1.2875,114.375,0.0,0.0,114.375,1.0,274.375,0.0,0.0,0.0,0.0,100.0,24.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,1022.0,0.0,0.0,1006.3,1012.6,6.075,0.0,89.375,1018.9,250.0,6.375,0.0,0.02,0.0,288.55377,-26.566,0.4,276.55,100.0,4667.9004,1.0,0.175,0.95,0.0,0.0
5.45,1.283,97.425,0.0,0.0,97.425,1.0,274.9,0.0,0.0,0.0,0.0,100.0,24.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,1021.85,0.0,0.0,1006.175,1012.45,5.225,0.0,87.3,1018.75,250.0,6.4,0.0,0.0325,0.0,303.714,-32.58425,0.4,277.55,100.0,6373.35,1.575,0.6,1.45,0.0,0.0
5.6499996,1.2785,113.175,0.0,0.0,113.175,1.0,275.475,0.0,0.0,0.0,0.0,99.75,24.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,1021.525,0.0,0.0,1005.875,1012.15,0.625,0.0,85.45,1018.375,250.0,6.4,0.0,0.0425,0.0,320.3485,-37.56325,0.3,278.45,99.825,8436.675,2.25,1.075,1.95,0.0,0.0
5.8,1.276,187.225,0.0,0.0,187.225,0.5,275.875,0.0,0.0,0.0,0.0,98.75,24.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,1021.325,0.0,0.0,1005.75,1011.975,0.0,0.0,83.675,1018.25,250.0,6.375,0.0,0.05,0.0,338.54248,-40.97175,0.2,278.9,98.925,10239.1,2.45,1.5,1.9499999,0.0,0.0
5.8,1.27625,264.425,0.0,0.0,264.425,0.0,275.95,0.0,0.0,0.0,0.0,98.475,24.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,1021.42505,0.0,0.0,1005.92505,1012.15,0.0,0.0,81.975,1018.4,250.0,6.225,0.0,0.05,0.0,177.84375,-42.34375,0.2,279.25,98.5,7297.2246,2.2,1.275,1.8249999,0.0,0.0
5.8,1.2774999,381.975,0.0,0.0,381.975,0.25,275.85,0.0,0.0,0.0,0.0,98.6,24.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,1021.65,0.0,0.0,1006.15,1012.375,0.0,0.0,80.65,1018.65,250.0,5.825,0.0,0.045,0.0,15.941,-41.286,0.1,279.5,98.6,6115.35,2.375,1.025,2.15,0.0,0.0
5.75,1.278,566.675,0.0,0.0,566.675,0.5,275.725,0.0,0.0,0.0,0.0,99.15,24.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,1021.85,0.0,0.0,1006.325,1012.57495,0.0,0.0,80.15,1018.825,250.0,5.3,0.0,0.0475,0.0,34.475502,-38.43,0.1,279.525,99.275,6156.75,2.75,1.05,2.55,0.0,0.0
5.8,1.27575,752.275,0.0,0.0,752.275,0.0,275.84998,0.0,0.0,0.0,0.0,100.0,24.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,1021.7,0.0,0.0,1006.2,1012.4,0.0,0.0,79.5,1018.675,250.0,5.3,0.0,0.05,0.0,51.53675,-33.8575,0.1,279.6,100.0,4953.625,2.825,1.3,2.5,0.0,0.0
5.8,1.275,875.0,0.0,0.0,875.0,0.0,275.9,0.0,0.0,0.0,0.0,100.0,24.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,1021.6,0.0,0.0,1006.07495,1012.3,0.0,0.0,79.025,1018.5,250.0,5.25,0.0,0.05,0.0,67.0755,-28.0935,0.1,279.67502,100.0,4269.2,2.6,1.25,2.275,0.0,0.0
5.8,1.27525,891.6,0.0,0.0,891.6,0.0,275.84998,0.0,0.0,0.0,0.0,99.8,24.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,1021.525,0.0,0.0,1005.975,1012.225,0.0,0.0,79.3,1018.45,250.0,5.05,0.0,0.05,0.0,81.40275,-21.64175,0.1,279.775,99.975,4786.925,2.35,1.1,2.0749998,0.0,0.0
5.725,1.2765,908.15,0.0,0.0,908.15,0.0,275.7,0.0,0.0,0.0,0.0,99.575,24.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,1021.5,0.0,0.0,1005.9,1012.1,0.0,0.0,79.975,1018.4,250.0,4.8500004,0.0,0.0475,0.0,94.954254,-14.94075,0.175,279.65002,99.825005,8660.8,2.05,0.85,1.9,0.0,0.0
5.6,1.27775,925.85,0.0,0.0,925.85,0.0,275.4,0.0,0.0,0.0,0.0,99.925,24.0,0.0,0.0,0.35,0.0,0.0,0.0,1.0,1021.42505,0.0,0.0,1005.9,1012.1,0.0,0.0,80.15,1018.375,250.0,4.2,0.0,0.04,0.0,108.155,-8.3705,0.175,279.5,99.95,14195.0,2.025,0.7,1.9,0.0,0.0
5.5,1.27775,945.425,0.0,0.0,945.425,0.0,275.0,0.0,0.0,0.0,0.0,99.8,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1021.4,0.0,0.0,1005.825,1012.1,0.0,0.0,78.675,1018.35,250.0,3.2,0.0,0.0425,0.0,121.369,-2.28025,0.1,279.3,99.925,13768.95,2.35,0.975,2.125,0.0,0.0
5.5,1.276,964.95,30418.975,23.975,964.95,0.0,275.05,12.875,23206.074,0.0,0.0,97.725,24.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1021.35,0.0,0.0,1005.75,1012.0,0.0,0.0,77.925,1018.25,250.0,3.2,0.0,0.05,0.0,134.86826,2.997,0.1,279.3,98.925,9085.7,2.4,1.075,2.1,0.0,0.0
5.5,1.274,947.425,172886.62,73.8,947.425,0.0,275.2,35.85,87737.83,6.55,11786.55,88.725,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1021.125,0.0,0.0,1005.525,1011.75,0.0,0.0,77.0,1018.0,250.0,3.1,0.0,0.0625,0.0,148.80675,7.14225,0.075,279.34998,97.875,23212.9,2.25,1.0,2.0249999,0.0,0.0
5.5,1.273,865.525,352530.16,119.0,865.525,0.0,275.1,57.025,167218.47,30.925,67453.875,65.15,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1020.85,0.0,0.0,1005.2,1011.4,0.0,0.0,75.5,1017.675,250.0,3.0,0.0,0.07,0.0,163.19075,9.8715,0.0,279.475,79.65,44312.7,1.875,0.85,1.65,0.0,0.0
5.375,1.27325,781.925,473707.3,139.125,781.925,0.0,274.85,62.65,215466.42,62.025,167274.84,41.975,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1020.45,0.0,0.0,1004.75,1010.975,0.0,0.0,74.275,1017.225,250.0,2.875,0.0,0.0775,0.0,177.87325,10.9755,0.0,279.45,46.325,44971.0,1.5,0.725,1.3,0.0,0.0
5.3500004,1.27325,783.42505,490004.75,127.850006,783.42505,0.0,274.7,61.425,223333.66,18.375,144673.78,67.575,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1019.85,0.0,0.0,1004.225,1010.44995,0.0,0.0,74.575,1016.69995,250.0,2.55,0.0,0.065,0.0,192.5965,10.363,0.0,279.15,72.425,46928.273,1.55,0.5,1.475,0.0,0.0
5.4,1.27175,926.35,396518.0,88.55,926.35,0.0,274.875,54.6,208823.92,8.55,48490.176,89.825,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1018.9,0.0,0.0,1003.3,1009.5,0.0,0.0,75.625,1015.8,250.0,2.15,0.0,0.06,0.0,207.08826,8.0855,0.0,278.84998,99.7,52183.7,1.7,0.15,1.6750001,0.0,0.0
5.375,1.272,1064.775,225620.03,37.075,1064.775,0.0,274.75,31.675,155291.08,2.125,19277.475,84.425,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1018.125,0.0,0.0,1002.575,1008.775,0.0,0.0,75.65,1015.025,250.0,2.1,0.0,0.052500002,0.0,221.16174,4.3217497,0.0,278.95,99.7,50898.426,1.6,-0.17500001,1.6,0.0,0.0
5.225,1.27525,1166.95,60868.125,2.625,1166.95,0.0,274.375,3.15,62725.0,0.0,3853.5752,79.0,24.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1017.45,0.0,0.0,1001.875,1008.1,0.0,0.0,78.5,1014.35,250.0,2.1,0.0,0.0375,0.0,234.77776,-0.661,0.0,278.85,89.350006,47649.4,1.5,-0.8,1.225,0.0,0.0
5.0,1.2839999,1214.725,865.0,0.0,1214.725,0.0,273.6,0.0,5703.875,0.0,0.0,31.925,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1016.75,0.0,0.0,1001.3,1007.55,0.0,0.0,83.5,1013.85,250.0,2.1,0.0,0.012499999,0.0,248.0505,-6.5505,0.0,278.5,39.2,42993.574,1.55,-1.1,1.05,0.0,0.0
4.6,1.292,1262.425,0.0,0.0,1262.425,-0.5,272.525,0.0,0.0,0.0,0.0,2.225,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1015.94995,0.0,0.0,1000.6,1006.875,25.95,0.0,87.95,1013.2,250.0,2.1,0.0,0.0,0.0,261.2215,-13.01675,0.0,278.525,2.225,38755.824,1.6750001,-1.1,1.25,0.0,0.0
4.4,1.294,1299.15,0.0,0.0,1299.15,-1.0,271.9,0.0,0.0,0.0,0.0,0.5,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1015.075,0.0,0.0,999.75,1006.025,56.525,0.0,89.675,1012.4,250.0,2.1,0.0,0.0,0.0,274.62976,-19.71775,0.0,278.675,0.5,38497.926,1.775,-0.9,1.5,0.0,0.0
4.525,1.291,1312.475,0.0,0.0,1312.475,-1.0,272.225,0.0,0.0,0.0,0.0,0.15,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1014.3,0.0,0.0,998.94995,1005.225,56.35,0.0,91.7,1011.55005,250.0,2.1,0.0,0.0,0.0,288.68774,-26.28325,0.0,277.9,0.15,36833.273,1.55,-0.625,1.425,0.0,0.0
4.05,1.297,1317.175,0.0,0.0,1317.175,-1.0,270.9,0.0,0.0,0.0,0.0,0.525,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1013.525,0.0,0.0,998.1,1004.4,60.0,0.0,94.025,1010.7,250.0,2.1,0.0,0.0,0.0,303.83624,-32.295,0.0,276.8,0.525,34384.727,1.4,-0.9,1.1,0.0,0.0
3.95,1.298,1330.8501,0.0,0.0,1330.8501,-1.0,270.55,0.0,0.0,0.0,0.0,0.7,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1012.9,0.0,0.0,997.45,1003.75,58.775,0.0,94.475,1010.05,250.0,2.1,0.0,0.0,0.0,320.4425,-37.26525,0.0,275.95,0.7,36380.375,1.375,-0.9,1.0,0.0,0.0
4.0,1.29575,1372.575,0.0,0.0,1372.575,-1.0,270.8,0.0,0.0,0.0,0.0,0.7,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1012.25,0.0,0.0,996.775,1003.075,63.15,0.0,93.3,1009.4,250.0,2.1,0.0,0.0,0.0,338.58923,-40.666748,0.0,275.475,0.7,38476.15,1.1500001,-0.825,0.8,0.0,0.0
3.9,1.2965,1428.15,0.0,0.0,1428.15,-1.0,270.4,0.0,0.0,0.0,0.0,1.575,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1011.15,0.0,0.0,995.675,1001.975,73.375,0.0,91.075,1008.325,250.0,2.1,0.0,0.0,0.0,177.82849,-42.03675,0.0,275.45,1.575,38545.5,1.2,-1.05,0.57500005,0.0,0.0
3.625,1.29875,1751.5619,0.0,0.0,1466.8334,-1.0,269.425,0.0,0.0,0.0,0.0,2.425,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1010.0,0.0,0.0,994.55,1000.875,71.9,0.0,86.25,1007.19995,250.0,2.2,0.0,0.0,0.0,15.871,-40.978752,0.0,275.9,2.425,41254.25,1.475,-1.15,0.9,0.0,0.0
